Modelo,AUC_media,AUC_DE,Brier_media,Brier_DE,DE_prediccion,Convergencia_pct,Repeticiones_validas,Estado,Replica,Prevalencia_observada,Escenario,n,p,Prevalencia,Correlacion
CART,0.5259826655157012,0.16467650615829546,0.40128566606517646,0.1142413866414108,0.30205250782483506,100.0,100,Dominado,38,0.5333333333333333,1,30,5,0.5,0.0
Logit,0.3796921631625816,0.16066626266354975,0.41725670013008054,0.11158318853514616,0.25331753923267325,99.0,99,No dominado,39,0.5666666666666667,1,30,5,0.5,0.0
Firth,0.3767175109942966,0.16006614832796107,0.3862546221773311,0.09556737020335311,0.21753911241196983,100.0,100,Dominado,39,0.5666666666666667,1,30,5,0.5,0.0
Elastic Net,0.37772164244485673,0.15476532676600122,0.36059060401853604,0.07943400460881041,0.19005533055574925,100.0,100,No dominado,39,0.5666666666666667,1,30,5,0.5,0.0
CART,0.39232713787535217,0.16445844825412265,0.4709577765434514,0.1304843382132636,0.3337953148221539,100.0,100,No dominado,39,0.5666666666666667,1,30,5,0.5,0.0
Logit,,,,,,1.0204081632653061,1,No evaluable,40,0.6666666666666666,1,30,5,0.5,0.0
Firth,0.8796195792788357,0.11168065666121216,0.15604058162444714,0.07130886270963593,0.14275905676806167,100.0,98,Dominado,40,0.6666666666666666,1,30,5,0.5,0.0
Elastic Net,0.9256279720711207,0.08462590636517969,0.12274684658776483,0.06394266625277588,0.09966088185518049,100.0,98,No dominado,40,0.6666666666666666,1,30,5,0.5,0.0
CART,0.6930472625042597,0.1649672968471814,0.2572182394456881,0.12555542689522087,0.2601313902676092,100.0,98,Dominado,40,0.6666666666666666,1,30,5,0.5,0.0
Logit,0.5518874592485703,0.19533537775346413,0.3731659382388333,0.12063962496685263,0.23548512928971263,99.0,99,Dominado,41,0.5333333333333333,1,30,5,0.5,0.0
Firth,0.5554737433862434,0.19445807376950183,0.3421746026822696,0.10460281168868305,0.20095456348238577,100.0,100,No dominado,41,0.5333333333333333,1,30,5,0.5,0.0
Elastic Net,0.5426956349206349,0.19094446715471716,0.3297368502828377,0.08184488180852936,0.1851468775332349,100.0,100,No dominado,41,0.5333333333333333,1,30,5,0.5,0.0
CART,0.6328328373015873,0.17441480488417246,0.32903427149486114,0.13070789695498802,0.2921627617047963,100.0,100,No dominado,41,0.5333333333333333,1,30,5,0.5,0.0
Logit,0.5137918203195981,0.20184358784984638,0.3716589167855396,0.12096657544931005,0.22475405464706874,99.0,99,Dominado,42,0.5,1,30,5,0.5,0.0
Firth,0.5169654761904762,0.19967473115450107,0.3408437373785261,0.09762404793526537,0.19019555284202475,100.0,100,No dominado,42,0.5,1,30,5,0.5,0.0
Elastic Net,0.4930583994708995,0.17732417286255478,0.3302403036712815,0.07904680469365138,0.17226302500375057,100.0,100,No dominado,42,0.5,1,30,5,0.5,0.0
CART,0.48170178571428574,0.1539185068455735,0.4403669061491221,0.12792508555060342,0.33068607589101956,100.0,100,No dominado,42,0.5,1,30,5,0.5,0.0
Logit,0.7925919212714326,0.16137845413485186,0.22829033105675028,0.12072541315798893,0.19433639532217115,56.99999999999999,57,No dominado,43,0.5,1,30,5,0.5,0.0
Firth,0.754238492063492,0.14301262773102033,0.24722184146234105,0.09693546379173938,0.18147428926374895,100.0,100,No dominado,43,0.5,1,30,5,0.5,0.0
Elastic Net,0.746551247165533,0.1320969393740701,0.22932577708730725,0.06860816990114707,0.14655738995826254,100.0,100,No dominado,43,0.5,1,30,5,0.5,0.0
CART,0.587172760770975,0.1684181917177297,0.3678079499141611,0.14305383958317264,0.3117139609577161,100.0,100,Dominado,43,0.5,1,30,5,0.5,0.0
Logit,0.5543238322808215,0.1830901330084736,0.34167392775059524,0.10856871834742576,0.20840254441265518,93.0,93,No dominado,44,0.6333333333333333,1,30,5,0.5,0.0
Firth,0.5460775132275132,0.18788156038732656,0.32746212704324357,0.10745881223624197,0.1877603816761324,100.0,100,No dominado,44,0.6333333333333333,1,30,5,0.5,0.0
Elastic Net,0.5149958994708995,0.18883134320025896,0.3109030700469467,0.07736717707082616,0.16831793835448178,100.0,100,No dominado,44,0.6333333333333333,1,30,5,0.5,0.0
CART,0.4485930886243386,0.13206870591505054,0.4156771038441889,0.09671328639609221,0.29944018920086546,100.0,100,No dominado,44,0.6333333333333333,1,30,5,0.5,0.0
Logit,0.5207978524743231,0.2039744997656009,0.303841403445082,0.1046571612595899,0.22523692775400558,86.73469387755102,85,No dominado,45,0.3,1,30,5,0.5,0.0
Firth,0.5081033365727244,0.19752977191783463,0.30208241127520163,0.10308363862025254,0.20120599020879976,100.0,98,No dominado,45,0.3,1,30,5,0.5,0.0
Elastic Net,0.49562390968549863,0.18544088828470937,0.2811671849623503,0.0863161855031365,0.16378172810699276,100.0,98,No dominado,45,0.3,1,30,5,0.5,0.0
CART,0.5025342283377998,0.17953573562534483,0.35874037197227915,0.10186277791693735,0.29212860426914716,100.0,98,No dominado,45,0.3,1,30,5,0.5,0.0
Logit,0.7444928974005061,0.15875314020416448,0.2602685380598348,0.09551219944643524,0.1783926591394323,92.0,92,Dominado,46,0.5666666666666667,1,30,5,0.5,0.0
Firth,0.7349524470899472,0.15374278353943055,0.24898639838347625,0.0889355317185988,0.15905621250516228,100.0,100,Dominado,46,0.5666666666666667,1,30,5,0.5,0.0
Elastic Net,0.777446097883598,0.13983629163545427,0.22546788227555567,0.07074739694296982,0.13386096564794378,100.0,100,No dominado,46,0.5666666666666667,1,30,5,0.5,0.0
CART,0.5807029761904762,0.15890095407442223,0.36726158697402567,0.12222369677325237,0.2975407975157163,100.0,100,Dominado,46,0.5666666666666667,1,30,5,0.5,0.0
Logit,0.47761598440545805,0.1769156914792002,0.36743561508774564,0.1331993781960551,0.22599715312352567,96.93877551020408,95,Dominado,47,0.3333333333333333,1,30,5,0.5,0.0
Firth,0.48415804056110184,0.17351261639343205,0.33292389401981404,0.10984782786116659,0.1949009483573671,100.0,98,No dominado,47,0.3333333333333333,1,30,5,0.5,0.0
Elastic Net,0.45728793645885474,0.18188704840100223,0.3166563749334583,0.09240162450659545,0.17795435844312038,100.0,98,No dominado,47,0.3333333333333333,1,30,5,0.5,0.0
CART,0.5087962257413787,0.18302814034118725,0.38828714675256726,0.11788039492680362,0.29810763756799863,100.0,98,No dominado,47,0.3333333333333333,1,30,5,0.5,0.0
Logit,0.5550490504119536,0.17424259586009144,0.3267157795449457,0.10289412380969877,0.20302136038653593,95.87628865979381,93,Dominado,48,0.3,1,30,5,0.5,0.0
Firth,0.549727844225267,0.17001591533208016,0.3008112462017534,0.08811788367616578,0.1761969573703965,100.0,97,No dominado,48,0.3,1,30,5,0.5,0.0
Elastic Net,0.5869706019448288,0.17165809582877142,0.27369487305991813,0.07445197363772144,0.1411077318111518,100.0,97,No dominado,48,0.3,1,30,5,0.5,0.0
CART,0.4894471810644491,0.17731982473249794,0.3656984324376906,0.11344878725354993,0.2974927981932535,100.0,97,Dominado,48,0.3,1,30,5,0.5,0.0
Logit,0.5365408732190606,0.17533066405099612,0.37104605912887106,0.10663495356643053,0.22774812693719637,93.0,93,No dominado,49,0.43333333333333335,1,30,5,0.5,0.0
Firth,0.5168453703703704,0.18266787083427666,0.35340557691464225,0.10510813917367706,0.20772156670894978,100.0,100,No dominado,49,0.43333333333333335,1,30,5,0.5,0.0
Elastic Net,0.5070654195011338,0.1736273267988378,0.33253670202572083,0.08409242822266133,0.18137924728162336,100.0,100,No dominado,49,0.43333333333333335,1,30,5,0.5,0.0
CART,0.5440965702947846,0.17640489271683932,0.3918385775012569,0.1377017478959811,0.3084604001957795,100.0,100,No dominado,49,0.43333333333333335,1,30,5,0.5,0.0
Logit,0.6082065553494125,0.18170239758536283,0.35858582925471244,0.11377875653620977,0.22935526474614437,99.0,99,No dominado,50,0.5,1,30,5,0.5,0.0
Firth,0.6029164871504157,0.18581569484546362,0.326875918686305,0.0967054799979648,0.1968314708943225,100.0,100,Dominado,50,0.5,1,30,5,0.5,0.0
Elastic Net,0.6070112811791383,0.17169762841295774,0.30858651678935717,0.07484306448795898,0.17785590585842267,100.0,100,No dominado,50,0.5,1,30,5,0.5,0.0
CART,0.5322424225245652,0.16512699766832703,0.4032140701177792,0.11925710339597653,0.31864655833010286,100.0,100,No dominado,50,0.5,1,30,5,0.5,0.0
Logit,0.9677579365079366,0.03709707317628182,0.05719329917172744,0.04585248938483454,0.07741191513879282,6.185567010309279,6,No dominado,1,0.7666666666666667,2,30,5,0.5,0.5
Firth,0.7552281529085653,0.1932681817458079,0.18208713913806165,0.07978762644119664,0.1460976452076243,100.0,97,Dominado,1,0.7666666666666667,2,30,5,0.5,0.5
Elastic Net,0.6644571450885883,0.18590185742393275,0.20852272016867482,0.08228459723329526,0.12187132426770504,100.0,97,Dominado,1,0.7666666666666667,2,30,5,0.5,0.5
CART,0.4483270511943192,0.160932483775189,0.3113663447569033,0.09111804075148303,0.25368725294055877,100.0,97,Dominado,1,0.7666666666666667,2,30,5,0.5,0.5
Logit,0.679424845057029,0.17549408822573243,0.2842198567765475,0.08265567075301565,0.1911970406222167,87.87878787878788,87,Dominado,2,0.4,2,30,5,0.5,0.5
Firth,0.6645063125239893,0.17504381879458514,0.2754189505166527,0.08681274621180979,0.17740310758848024,100.0,99,Dominado,2,0.4,2,30,5,0.5,0.5
Elastic Net,0.6922558983291307,0.17232220637162216,0.24677735398947687,0.06384445727733079,0.14137785035535003,100.0,99,No dominado,2,0.4,2,30,5,0.5,0.5
CART,0.6147059914926076,0.16146477101633894,0.3225034060191318,0.10896275867266365,0.26563929932479297,100.0,99,No dominado,2,0.4,2,30,5,0.5,0.5
Logit,0.4686799759995635,0.16510578116016306,0.3894453099597235,0.11099152198346024,0.24245135706984564,97.0,97,No dominado,3,0.4666666666666667,2,30,5,0.5,0.5
Firth,0.4668391534391534,0.1654754472063812,0.3653171808514428,0.09569309790981281,0.20964060401669202,100.0,100,No dominado,3,0.4666666666666667,2,30,5,0.5,0.5
Elastic Net,0.5123128306878307,0.176473855985956,0.3366416301420335,0.08334982846118369,0.18237965066303274,100.0,100,No dominado,3,0.4666666666666667,2,30,5,0.5,0.5
CART,0.5714482804232806,0.1524736072759329,0.3773234576413501,0.1106012468719956,0.29504694102867973,100.0,100,No dominado,3,0.4666666666666667,2,30,5,0.5,0.5
Logit,0.629538916839884,0.15211967673595386,0.3221636739515254,0.11576445950331773,0.20836282687371907,96.0,96,No dominado,4,0.5333333333333333,2,30,5,0.5,0.5
Firth,0.628549820483749,0.1573885289408211,0.30170034800716966,0.10229479179590593,0.18404094886467354,100.0,100,No dominado,4,0.5333333333333333,2,30,5,0.5,0.5
Elastic Net,0.6453294973544975,0.15755753916241505,0.278270637485177,0.07700750584904477,0.15416992583110126,100.0,100,No dominado,4,0.5333333333333333,2,30,5,0.5,0.5
CART,0.5178116591080877,0.1665577680102466,0.4165586975696439,0.12054220810558784,0.30929205598817516,100.0,100,Dominado,4,0.5333333333333333,2,30,5,0.5,0.5
Logit,0.5214030612244899,0.1669608639533265,0.3618752139158737,0.09980175499437768,0.2285974601486955,96.0,96,No dominado,5,0.4666666666666667,2,30,5,0.5,0.5
Firth,0.5138749811035526,0.1714946443825274,0.34675671119451656,0.09043989552643447,0.20101280046519107,100.0,100,No dominado,5,0.4666666666666667,2,30,5,0.5,0.5
Elastic Net,0.5038702191987906,0.17077785728840084,0.32601796617359413,0.06758370944102987,0.165730951726012,100.0,100,No dominado,5,0.4666666666666667,2,30,5,0.5,0.5
CART,0.5348620417611489,0.15095279160543598,0.37916690357558147,0.11804229837080107,0.31058181954643244,100.0,100,No dominado,5,0.4666666666666667,2,30,5,0.5,0.5
Logit,0.5563998219640317,0.1702833965433764,0.3373544802016731,0.11538055769580517,0.23295423270069784,94.0,94,Dominado,6,0.43333333333333335,2,30,5,0.5,0.5
Firth,0.556471898405827,0.16789519558852112,0.32432135021665914,0.1031717129470692,0.20755174657322512,100.0,100,Dominado,6,0.43333333333333335,2,30,5,0.5,0.5
Elastic Net,0.6217636784511784,0.14777268909297223,0.2841363226807547,0.06999452337119202,0.16659577536789474,100.0,100,No dominado,6,0.43333333333333335,2,30,5,0.5,0.5
CART,0.5968992351233422,0.15168603988665905,0.3539508810905119,0.11290460965564372,0.2997127814442537,100.0,100,Dominado,6,0.43333333333333335,2,30,5,0.5,0.5
Logit,0.7074677771625447,0.1609631744454987,0.2957115345655245,0.10636123569241733,0.21398515724118725,86.0,86,Dominado,7,0.5,2,30,5,0.5,0.5
Firth,0.6814499338624337,0.17370063771943356,0.29583852280393375,0.11101780433923494,0.19515579746372164,100.0,100,Dominado,7,0.5,2,30,5,0.5,0.5
Elastic Net,0.7159358465608466,0.15409841471531419,0.25697435326176477,0.07450265116379405,0.1460168985079256,100.0,100,No dominado,7,0.5,2,30,5,0.5,0.5
CART,0.5815274470899472,0.1810895233318961,0.3714625303302054,0.12422449816797103,0.295620462244481,100.0,100,Dominado,7,0.5,2,30,5,0.5,0.5
Logit,0.6288659572625347,0.1530380724754321,0.31500911381535274,0.0963506690199817,0.2009825603791806,96.0,96,No dominado,8,0.43333333333333335,2,30,5,0.5,0.5
Firth,0.6239767857142857,0.15593205710776395,0.2950674216141433,0.08856421743996859,0.1751359528658521,100.0,100,No dominado,8,0.43333333333333335,2,30,5,0.5,0.5
Elastic Net,0.6413073790627363,0.16223807692545728,0.2718284569500035,0.07180672750454854,0.1498623899712096,100.0,100,No dominado,8,0.43333333333333335,2,30,5,0.5,0.5
CART,0.554203122637944,0.1635231194608873,0.3704976541866117,0.11444984469574164,0.2994177947263625,100.0,100,Dominado,8,0.43333333333333335,2,30,5,0.5,0.5
Logit,0.6096847374215386,0.1618711785102965,0.3254713911107001,0.10136553428607359,0.21599081985421215,92.0,92,No dominado,9,0.43333333333333335,2,30,5,0.5,0.5
Firth,0.5988050831443689,0.165454587870013,0.31436605205204327,0.10300076493568511,0.1916139124393673,100.0,100,No dominado,9,0.43333333333333335,2,30,5,0.5,0.5
Elastic Net,0.6077912792894936,0.16939456763086974,0.28626443173784305,0.06910758768166612,0.15234819120086682,100.0,100,No dominado,9,0.43333333333333335,2,30,5,0.5,0.5
CART,0.5771864795918367,0.16392693445542328,0.3797961718429102,0.13329026141087896,0.3084441414641088,100.0,100,Dominado,9,0.43333333333333335,2,30,5,0.5,0.5
Logit,0.586348205330918,0.1719866424235913,0.3367643174186599,0.10540047703508161,0.21587229926321463,94.94949494949495,94,No dominado,10,0.36666666666666664,2,30,5,0.5,0.5
Firth,0.5794220038285696,0.17393709898174325,0.3144318134454225,0.08994832863163817,0.1888781873939747,100.0,99,No dominado,10,0.36666666666666664,2,30,5,0.5,0.5
Elastic Net,0.5649722999596737,0.16828375970669285,0.2901026805067121,0.0666500155215265,0.16095878998323404,100.0,99,No dominado,10,0.36666666666666664,2,30,5,0.5,0.5
CART,0.49125883656186686,0.15249604576012232,0.4028662029633581,0.09725129878651749,0.31300353958490024,100.0,99,No dominado,10,0.36666666666666664,2,30,5,0.5,0.5
Logit,0.4081161372506125,0.16471470136626284,0.40153567122633055,0.10946221483072101,0.23252574322829805,98.98989898989899,98,No dominado,11,0.5666666666666667,2,30,5,0.5,0.5
Firth,0.41007069856817335,0.1670000220406645,0.36790341982948593,0.09537304029415837,0.19747314143184255,100.0,99,No dominado,11,0.5666666666666667,2,30,5,0.5,0.5
Elastic Net,0.3955845257703122,0.15649769764183374,0.3449622275969017,0.08175479158291271,0.16991883022364837,100.0,99,No dominado,11,0.5666666666666667,2,30,5,0.5,0.5
CART,0.5047856576310761,0.15669550932541412,0.4022773924651485,0.11619142503290465,0.30597925407772625,100.0,99,No dominado,11,0.5666666666666667,2,30,5,0.5,0.5
Logit,0.5660123279635929,0.1942755251949619,0.3487668841913168,0.1128984079925209,0.22980281866512878,96.0,96,No dominado,12,0.43333333333333335,2,30,5,0.5,0.5
Firth,0.5441275888133031,0.19454900974456474,0.3330357833585036,0.10343016576733448,0.20317181511415786,100.0,100,No dominado,12,0.43333333333333335,2,30,5,0.5,0.5
Elastic Net,0.5259588151927438,0.1816345451816027,0.30886247201738515,0.08244165044529786,0.16746554257808857,100.0,100,No dominado,12,0.43333333333333335,2,30,5,0.5,0.5
CART,0.5626094671201813,0.15180191680346075,0.36928018038221305,0.11057685055540545,0.307392119810276,100.0,100,No dominado,12,0.43333333333333335,2,30,5,0.5,0.5
Logit,0.5058189874589292,0.18578558438302975,0.3572381870352412,0.10272013128712879,0.22064455702922386,98.0,98,No dominado,13,0.43333333333333335,2,30,5,0.5,0.5
Firth,0.5012663832199546,0.18482564676894467,0.3327354474491279,0.09169217231169138,0.18955867667407228,100.0,100,No dominado,13,0.43333333333333335,2,30,5,0.5,0.5
Elastic Net,0.5349482709750566,0.19606340498991853,0.30175111032591395,0.07787836251008307,0.1563225943951863,100.0,100,No dominado,13,0.43333333333333335,2,30,5,0.5,0.5
CART,0.48347570861678,0.16916312123638494,0.40655839097894936,0.11983002966365078,0.3082168186771099,100.0,100,No dominado,13,0.43333333333333335,2,30,5,0.5,0.5
Logit,0.5915411522633744,0.14780351337915906,0.3260533682969928,0.09756178260979735,0.216962081417279,90.0,90,No dominado,14,0.5333333333333333,2,30,5,0.5,0.5
Firth,0.5770116071428572,0.1535731854771007,0.3215685771803296,0.09533565689192695,0.19908005743419455,100.0,100,No dominado,14,0.5333333333333333,2,30,5,0.5,0.5
Elastic Net,0.6003869850718064,0.1675177801938443,0.28832770423792636,0.07397141177105346,0.15755894791227845,100.0,100,No dominado,14,0.5333333333333333,2,30,5,0.5,0.5
CART,0.6400162603930463,0.17512408065332388,0.3328018309428795,0.12258912274065759,0.2727377792059562,100.0,100,No dominado,14,0.5333333333333333,2,30,5,0.5,0.5
Logit,0.5944760959939531,0.16443841473407553,0.3381096163901908,0.09956023230701427,0.21323224231492457,96.96969696969697,96,No dominado,15,0.5,2,30,5,0.5,0.5
Firth,0.5936904332440046,0.16017938461978773,0.31725505245088903,0.08533948015574794,0.18477962240873846,100.0,99,No dominado,15,0.5,2,30,5,0.5,0.5
Elastic Net,0.58449977381525,0.1534832684828221,0.30479912171699586,0.07089050198552889,0.16221779247595375,100.0,99,No dominado,15,0.5,2,30,5,0.5,0.5
CART,0.4919749650702032,0.15358497037758848,0.4286481123155031,0.10257041395910561,0.3256165720928716,100.0,99,Dominado,15,0.5,2,30,5,0.5,0.5
Logit,0.8260644785221056,0.11128408873087646,0.21258915857606953,0.09152195876021592,0.16921054899187993,59.0,59,No dominado,16,0.5666666666666667,2,30,5,0.5,0.5
Firth,0.7796211829176116,0.1339135545294823,0.23966403864020921,0.09756991888804746,0.17774866352463353,100.0,100,Dominado,16,0.5666666666666667,2,30,5,0.5,0.5
Elastic Net,0.7610026927437642,0.14478335521850388,0.23083633199976566,0.07506222949072287,0.14323034666046533,100.0,100,No dominado,16,0.5666666666666667,2,30,5,0.5,0.5
CART,0.6154541997354497,0.16254403025603573,0.3516965118289449,0.10939559470071268,0.2786280019199129,100.0,100,Dominado,16,0.5666666666666667,2,30,5,0.5,0.5
Logit,0.5653675359032502,0.16201843118733128,0.3205040141473351,0.09875454228733131,0.20367652774779993,92.0,92,No dominado,17,0.6,2,30,5,0.5,0.5
Firth,0.5448276643990929,0.16714287341008646,0.3194244399858665,0.10800639867090472,0.18809880496186257,100.0,100,No dominado,17,0.6,2,30,5,0.5,0.5
Elastic Net,0.49633112244897964,0.16266437485459811,0.3039668926730023,0.07450723569853442,0.15841449237933644,100.0,100,No dominado,17,0.6,2,30,5,0.5,0.5
CART,0.4098817602040816,0.1529144702119685,0.455396943785226,0.0974381141137393,0.3335930729847646,100.0,100,No dominado,17,0.6,2,30,5,0.5,0.5
Logit,0.6749487615559044,0.1596925841756469,0.27720531263630194,0.09748766660259295,0.1892047607923334,92.85714285714286,91,No dominado,18,0.43333333333333335,2,30,5,0.5,0.5
Firth,0.6527769679300292,0.17530148933498835,0.27202422263604553,0.10903002636385423,0.17607358542010607,100.0,98,No dominado,18,0.43333333333333335,2,30,5,0.5,0.5
Elastic Net,0.639282879818594,0.16662969926497012,0.25586132757811125,0.06604771855186997,0.14415368539038467,100.0,98,No dominado,18,0.43333333333333335,2,30,5,0.5,0.5
CART,0.5126102405247813,0.17202781217004096,0.40923248665591844,0.13360743306907938,0.32001743454509574,100.0,98,Dominado,18,0.43333333333333335,2,30,5,0.5,0.5
Logit,0.6467622528543581,0.15898210241530006,0.3008951262168813,0.09552968314510683,0.1891502642595046,95.95959595959596,95,No dominado,19,0.4,2,30,5,0.5,0.5
Firth,0.6375312589580266,0.16410791648739464,0.2835232656471678,0.0851880038854425,0.1677208862082801,100.0,99,Dominado,19,0.4,2,30,5,0.5,0.5
Elastic Net,0.6547310405643738,0.16335728462688687,0.26608539694337996,0.06998046856384631,0.1443491070927527,100.0,99,No dominado,19,0.4,2,30,5,0.5,0.5
CART,0.5995303868409929,0.1627962642452758,0.3441904789399013,0.11263550417386438,0.2857706009353089,100.0,99,Dominado,19,0.4,2,30,5,0.5,0.5
Logit,0.6644867597027065,0.17776948739634627,0.3108446686808481,0.1336813969941892,0.20935159237147805,86.0,86,No dominado,20,0.6333333333333333,2,30,5,0.5,0.5
Firth,0.641235033154676,0.177030145792364,0.29746395787309377,0.11236422640264326,0.19153671968305844,100.0,100,Dominado,20,0.6333333333333333,2,30,5,0.5,0.5
Elastic Net,0.6477016688998831,0.15445249500507902,0.26106258730570703,0.07698895502795314,0.13551353252221726,100.0,100,No dominado,20,0.6333333333333333,2,30,5,0.5,0.5
CART,0.594785286538858,0.1593379515835825,0.3489069630407404,0.11530055753417698,0.2786802584671096,100.0,100,Dominado,20,0.6333333333333333,2,30,5,0.5,0.5
Logit,0.5395001487592672,0.15366543023552637,0.34833163516575455,0.10984328955599791,0.23395196250930628,94.0,94,No dominado,21,0.6,2,30,5,0.5,0.5
Firth,0.525756462585034,0.15984280600800155,0.33747355206199164,0.10103244856622424,0.20947469395869092,100.0,100,Dominado,21,0.6,2,30,5,0.5,0.5
Elastic Net,0.5437043745275889,0.15478705361951633,0.30139333309956284,0.07075654802903976,0.16357057850493711,100.0,100,No dominado,21,0.6,2,30,5,0.5,0.5
CART,0.6455196759259259,0.17263291435328426,0.3070094828841059,0.12183433454386476,0.2869978609540019,100.0,100,No dominado,21,0.6,2,30,5,0.5,0.5
Logit,0.6590034271284271,0.1583736068327759,0.3041928622780661,0.09053739886773056,0.20086037542248347,88.0,88,Dominado,22,0.43333333333333335,2,30,5,0.5,0.5
